data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4929899,231,ETH1636,1636,15-Apr-12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar,Kebri Dehar,6.74,44.2781,1,All Africa,Regional,One government soldier was killed and several others wounded in a battle in Goldulan of Kebri Dehar district. This report could be considered ONLF propaganda.,1,1552577517,ETH
7260882,231,ETH1635,1635,15-Apr-12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar,Jerer,8.8697,43.1617,3,All Africa,Regional,The ONLA ambushes sleeping Ethiopian troops at a camp overnight. This report could be considered ONLF propaganda.,0,1603755453,ETH
5665005,231,ETH1633,1633,13-Apr-12,2012,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Gambela Peoples,Agnuak,Gambela Zuria,Gambella,8.25,34.5833,3,All Africa,Regional,Ethiopian rebel group claims killing or wounding over 50 government forces in west. This claim was not substantiated by the military.,0,1564428113,ETH
4930088,231,ETH1630,1630,11-Apr-12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.2206,43.5572,1,All Africa,Regional,"ONLA members carried out a nocturnal attack on three enemy centers in Degeh Bur town - the army division headquarters in Jerar province, a military camp in Neighborhood 5, and a military camp in Neighborhood 2. This report could be considered ONLF propaganda.",0,1552577517,ETH
4930089,231,ETH1631,1631,11-Apr-12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,3,All Africa,Regional,Three Ethiopian soldiers are killed by the ONLF in a location known as Higlayay. This report could be considered ONLF propaganda.,3,1552577517,ETH
4930131,231,ETH1628,1628,10-Apr-12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,3,All Africa,Regional,A government soldier is killed and two others wounded clashes. This report could be considered ONLF propaganda.,1,1552577517,ETH
4930132,231,ETH1629,1629,10-Apr-12,2012,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,3,All Africa,Regional,A government soldier is reported dead following a clash with the ONLF. This report could be considered ONLF propaganda.,1,1552577517,ETH
4930736,231,ETH1627,1627,28-Mar-12,2012,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Oromia,Illubabor,Bedele,Bedele,8.456,36.353,1,All Africa,Regional,"A special force unit of the Oromo Liberation Army (OLA [armed wing of Oromo Liberation Front, OLF]) has killed two weyane [Ethiopian] intelligence agents.",2,1552577518,ETH
4932942,231,ETH1616,1616,20-Feb-12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Aware,Lafta Kalajehan,8.2659,44.179,2,All Africa,Regional,"ONLA destroyed a military vehicle of the colonial Ethiopian army at Lafta Kalajehan, which lies between Jig and Welewihig villages in Aware District. It is said that all soldiers and everything else aboard the vehicle were reduced to smithereens.",0,1552577520,ETH
7274803,231,ETH1611,1611,3-Feb-12,2012,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,TPLF: Tigray Peoples Liberation Front,,3,23,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,3,All Africa,Regional,OLA kills a police commander with strong or corrupt ties to the TPLF in the 'east'.,1,1604354635,ETH
5562061,231,ETH1610,1610,1-Feb-12,2012,2,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Mekan Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Southern Nations,South Omo,Bako Gazer,Jinka,5.2833,36.7667,2,The Oakland Insitute,Other,"February 2012, an Ethiopian Sugar Corporation truck ran over a pregnant Bodi woman, the sixth Bodi to be run over by a truck since work on the plantations began less than a year before. In retaliation, the family of the woman's husband shot up the truck, smashed plantation equipment, and had a shoot-out with the military. A few Bodi were injured, but they had to retreat to the other side of the Omo River as they ran out of bullets.",1,1563305269,ETH
6763292,231,ETH1603,1603,19-Dec-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Debre Libanos,North Shewa Zone,9.6692,38.8124,1,All Africa,Regional,"OLA forces attack government positions, six killed, 13 wounded.",6,1580160983,ETH
4936917,231,ETH1598,1598,6-Dec-11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehamedo,Daga Medo,7.9833,43.0167,1,All Africa,Regional,A series of attacks ranging from December 6th - 12th occur over a small area. 27 weyane soldiers killed and 30 others wounded.,0,1552577525,ETH
4936918,231,ETH1599,1599,6-Dec-11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Nogob,Dihun,Dihun,7.2167,42.7,1,All Africa,Regional,A series of attacks ranging from December 6th - 12th occur over a small area. 27 weyane soldiers killed and 30 others wounded.,7,1552577525,ETH
4936919,231,ETH1600,1600,6-Dec-11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,West Wellega,Dale Wabera,Garbo,9.0333,35.05,1,All Africa,Regional,A series of attacks ranging from December 6th - 12th occur over a small area. 27 weyane soldiers killed and 30 others wounded.,7,1552577525,ETH
4936920,231,ETH1601,1601,6-Dec-11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,2,All Africa,Regional,A series of attacks ranging from December 6th - 12th occur over a small area. 27 weyane soldiers killed and 30 others wounded. This event occurred in the Fik Region.,9,1552577525,ETH
4936921,231,ETH1602,1602,6-Dec-11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar,Kebri Dehar,6.74,44.2781,1,All Africa,Regional,A series of attacks ranging from December 6th - 12th occur over a small area. 27 weyane soldiers killed and 30 others wounded.,7,1552577525,ETH
6763291,231,ETH1597,1597,20-Nov-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Amhara,North Shewa (Amhara),Minjar Shenkora,Arertu,8.9333,39.4167,1,All Africa,Regional,"The same OLA unit active November 18th attacked another weyane camp located in Yaya Gulele County at a place called Malka Mogor in a village called Arertu, killing five enemy troops and wounding, at least, three others. In these operations the OLA Northern Oromiya Command confiscated military armament and made them the property of the Oromo liberation struggle led by OLF.",5,1580160983,ETH
6763290,231,ETH1596,1596,18-Nov-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Kuyu,Kuyu,9.8,38.4,1,All Africa,Regional,"On the evening of 18 November 2011 at about 8:00 p.m. local time, an OLA unit of Northern Oromiya Command infiltrated into an enemy camp located in Kuyu County at a place called Malka Wachiti, killings even weyane (TPLF) troops and wounding more than 12 others.",7,1580160983,ETH
4938228,231,ETH1592,1592,29-Oct-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,3,All Africa,Regional,"ONLF/A fighters attack government soldiers, kill 85 and capture many AK-47s in the southeast.",85,1552577527,ETH
4938284,231,ETH1591,1591,27-Oct-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Harerghe,Babile,Babile,9.2167,42.3333,1,All Africa,Regional,"Clashes between ONLF/A and weyane soldiers results in the death of 22, plus 17 injured.",22,1552577527,ETH
4938315,231,ETH1589,1589,26-Oct-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Harerghe,Babile,Babile,9.2167,42.3333,2,All Africa,Regional,"ONLF/A fighters rescue civilians from their weyane abductors, clash with them.",0,1552577527,ETH
6763289,231,ETH1584,1584,29-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Hidabu Abote,Abole,9.8667,38.45,2,All Africa,Regional,"An OLA commando unit ambushed weyane soldiers at a place called Salal Qala in Abote District, North Shewa Zone, killing seven soldiers on the spot and seriously wounding 12 others.",7,1580160983,ETH
4939560,231,ETH1583,1583,20-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Kebribeyah,Kebri Beyah,9.1036,43.1747,1,All Africa,Regional,ONLA fighters carried out an attack against Ethiopian troops who were deployed at a place called Moyaha in Kebri Beyah.,0,1552577528,ETH
4939627,231,ETH1580,1580,18-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.2206,43.5572,2,All Africa,Regional,"ONLA units carried out a heavy attack on Chinese oil firm PetroTrans and Ethiopian troops guarding them at a place called Iley, near Obale in the district of Degeh Bur, Jerar Province, where they were conducting oil exploration activity. Thirty government troops killed.",30,1552577528,ETH
4939697,231,ETH1578,1578,16-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Nogob,Fik,Hagion,8.15,42.5667,1,All Africa,Regional,"ONLA freedom fighters attacked a group of Ethiopian troops at a place called Hagion in Degeh Bur District, Jerar Province, killing two soldiers and wounding two others.",2,1552577528,ETH
4939698,231,ETH1579,1579,16-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,2,All Africa,Regional,ONLF/A fighters attack military positions in Fik town.,0,1552577528,ETH
4939791,231,ETH1576,1576,14-Sep-11,2011,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.033,38.7,1,All Africa,Regional,OLA commando unit operating in central Oromiya killed four weyane police officers and wounded one at a cinder block factory in Finfine (Addis Ababa).,4,1552577528,ETH
5819594,231,ETH1573,1573,12-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Harerghe,Babile,Babile,9.2167,42.3333,1,ONA,National,Five colonial soldiers were killed and seven others were wounded after coming under a heavy attack in Babile.,5,1567462219,ETH
5819573,231,ETH1572,1572,11-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,2,ONA,National,"An ONLF unit killed three colonial Ethiopian soldiers and wounded five others in a well-organized attack at a place called Marehan in Fik District, Nogob Province.",3,1567462219,ETH
5819581,231,ETH1571,1571,11-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Liben,Filtu,Hola,4.65,40.6333,1,ONA,National,Four Ethiopian soldiers were killed and three others were wounded in Holo in Jerar Province.,4,1567462219,ETH
5819577,231,ETH1569,1569,10-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Aware,Aware,8.2561,44.1567,1,ONA,National,"ONLF fighters attacked colonial military bases in Degeh Bur town and Kabarroyan in Aware District, killing eight soldiers and wounding 12 others. Military warehouses were also destroyed in Degeh Bur town.",4,1567462219,ETH
5819586,231,ETH1570,1570,10-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.2206,43.5572,1,ONA,National,"ONLF fighters attacked colonial military bases in Degeh Bur town and Kabarroyan in Aware District, killing eight soldiers and wounding 12 others. Military warehouses were also destroyed in Degeh Bur town.",4,1567462219,ETH
4939976,231,ETH1567,1567,9-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Southern Nations,Gurage,Ezha,Gus,8.2,37.95,1,All Africa,Regional,"ONLF fighters based in Jerar Province carried out well-planned attacks against colonial forces in Kabala Ad, Bil Ilbur, Gus Awd and Ari Ajo, killing 19 soldiers and wounding 26 others. An assortment of military equipment, notably AK-47 rifles and a large quantity of ammunition, was captured.",6,1552577529,ETH
4939977,231,ETH1566,1566,9-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Wellega,Gobu Seyo,Ari,9.15,36.95,1,All Africa,Regional,"ONLF fighters based in Jerar Province carried out well-planned attacks against colonial forces in Kabala Ad, Bil Ilbur, Gus Awd and Ari Ajo, killing 19 soldiers and wounding 26 others. An assortment of military equipment, notably AK-47 rifles and a large quantity of ammunition, was captured.",6,1552577529,ETH
4939978,231,ETH1568,1568,9-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,2,All Africa,Regional,"ONLF fighters based in Jerar Province carried out well-planned attacks against colonial forces in Kabala Ad, Bil Ilbur, Gus Awd and Ari Ajo, killing 19 soldiers and wounding 26 others. An assortment of military equipment, notably AK-47 rifles and a large quantity of ammunition, was captured.",7,1552577529,ETH
6763288,231,ETH1564,1564,7-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Degem,Toli,9.8167,38.55,1,All Africa,Regional,"ONLF fighters carried out a series of coordinated raids against colonial Ethiopian forces in Lab Irir, Faraqa Toli and Laba Gardey, killing five soldiers and wounding nine others. Full details of the battles could not be obtained, but preliminary information indicated that colonial Ethiopian soldiers suffered heavy casualties.",5,1580160983,ETH
4940030,231,ETH1562,1562,7-Sep-11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,2,All Africa,Regional,Military forces kill 10 ONLF members in the Fik Zone of the region.,10,1552577529,ETH
4940031,231,ETH1563,1563,7-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,2,All Africa,Regional,"ONLF fighters carried out a series of coordinated raids against colonial Ethiopian forces in Lab Irir, Faraqa Toli and Laba Gardey, killing five soldiers and wounding nine others. Full details of the battles could not be obtained, but preliminary information indicated that colonial Ethiopian soldiers suffered heavy casualties.",0,1552577529,ETH
4940073,231,ETH1561,1561,6-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Welwel & Warder,Warder,Warder,6.9744,45.3408,2,All Africa,Regional,"ONLF fighters killed four colonial soldiers and wounded three others in Bisid Bur in Warder District, Shebele Province.",4,1552577529,ETH
4940111,231,ETH1559,1559,5-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Harerghe,Babile,Anod,9.215,42.3969,1,All Africa,Regional,"ONLF fighters carried out separate attacks on colonial forces in Anod and Galley in Fik District, Nogob Province, killing a total of 10 soldiers and wounding 14 others.",5,1552577529,ETH
4940112,231,ETH1560,1560,5-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,2,All Africa,Regional,"ONLF fighters carried out separate attacks on colonial forces in Anod and Galley in Fik District, Nogob Province, killing a total of 10 soldiers and wounding 14 others.",5,1552577529,ETH
4940145,231,ETH1558,1558,4-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Shabelle,Denan,Denan,6.5167,43.5,2,All Africa,Regional,"Three colonial Ethiopian soldiers were killed and four others wounded in a heavy attack that took place at Qiyad in Denan District, Shebele Province.",3,1552577529,ETH
4940188,231,ETH1557,1557,3-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,West Wellega,Dale Wabera,Garbo,9.0333,35.05,2,All Africa,Regional,"Three Ethiopian soldiers were killed and four others seriously wounded at a place called Maramero in Garbo District, Nogob Province.",3,1552577529,ETH
4940234,231,ETH1556,1556,2-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Harerghe,Meta,Koreme,9.3147,41.6428,1,All Africa,Regional,Two colonial soldiers were killed and many more wounded in an attack in a remote town. A colonial military camp in the town was also destroyed.,2,1552577529,ETH
4940264,231,ETH1555,1555,1-Sep-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.2206,43.5572,2,All Africa,Regional,Two colonial Ethiopian soldiers were killed and four others were wounded at a place called Habala Dabaqodhi in Degeh Madow District.,2,1552577529,ETH
4940279,231,ETH1549,1549,31-Aug-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehamedo,Daga Medo,7.9833,43.0167,1,All Africa,Regional,Several army brigades launch offensives on ONLF locations in several areas. The OBLF was able to push them back. No report of casualties.,0,1552577529,ETH
4940312,231,ETH1547,1547,30-Aug-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Harerghe,Babile,Babile,9.2167,42.3333,1,All Africa,Regional,Several army brigades launch offensives on ONLF locations in several areas. The OBLF was able to push them back. No report of casualties.,0,1552577529,ETH
4940313,231,ETH1548,1548,30-Aug-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehamedo,Daga Medo,7.9833,43.0167,1,All Africa,Regional,Several army brigades launch offensives on ONLF locations in several areas. The OBLF was able to push them back. No report of casualties.,0,1552577529,ETH
4940314,231,ETH1550,1550,30-Aug-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Dayah Weyne,9.3892,43.0611,1,All Africa,Regional,Several army brigades launch offensives on ONLF locations in several areas. The OBLF was able to push them back. No report of casualties.,0,1552577529,ETH
4940315,231,ETH1551,1551,30-Aug-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.2206,43.5572,1,All Africa,Regional,Several army brigades launch offensives on ONLF locations in several areas. The OBLF was able to push them back. No report of casualties.,0,1552577529,ETH
4940316,231,ETH1552,1552,30-Aug-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,1,All Africa,Regional,Several army brigades launch offensives on ONLF locations in several areas. The OBLF was able to push them back. No report of casualties.,0,1552577529,ETH
4940317,231,ETH1553,1553,30-Aug-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehabur,Obole,8.4167,43.3333,1,All Africa,Regional,Several army brigades launch offensives on ONLF locations in several areas. The OBLF was able to push them back. No report of casualties.,0,1552577529,ETH
4943031,231,ETH1545,1545,30-Jun-11,2011,1,Battles,Armed clash,ONLF: Ogaden National Liberation Front,,2,Military Forces of Ethiopia (1995-2018),,1,12,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,3,All Africa,Regional,"Members of ONLF attempt to enter Ethiopia from Somalia but are intercepted by Ethiopian military and engaged. 15 killed, 6 captured, including 2 Swedish nationals. Clashes occurred in two locations. The group entered Ethiopia through the border town of Gaalkacyo. The two Swedish nationals traveling with the ONLF were later charged with terrorism.",15,1552577532,ETH
5740836,231,ETH1539,1539,28-May-11,2011,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.033,38.7,1,Africa Research Bulletin,Other,People assemble for an anti-regime protest.,0,1567462122,ETH
6763287,231,ETH1537,1537,2-May-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,North Shewa (Oromia),Mulo,Amuma,9.3333,38.6167,1,All Africa,Regional,The OLA claims to have killed 13 government forces.,13,1580160983,ETH
4945840,231,ETH1536,1536,26-Apr-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,All Africa,Regional,"The OLA carries out an attack on a government position, killing one.",1,1552577535,ETH
4945961,231,ETH1535,1535,24-Apr-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Southern Nations,Silti,Dalocha,Chiro,7.8333,38.2333,1,All Africa,Regional,"The OLA clashed with government forces, kills 14.",14,1552577535,ETH
4946013,231,ETH1534,1534,23-Apr-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Harerghe,Girawa,Gara Muleta,9.0833,41.75,1,All Africa,Regional,OLA members kill a government soldiers named Wali Muhammad after he reportedly harassed civilians.,1,1552577535,ETH
5918707,231,ETH1533,1533,7-Apr-11,2011,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),Students (Ethiopia),6,16,Eastern Africa,Ethiopia,Southern Nations,Bench Maji,Debub Bench,Mizan Teferi,6.9833,35.5833,1,Africa Research Bulletin,Other,Police shoot and kill two students who were protesting mistreatment of ethnic Oromi at Tepi University.,2,1567465408,ETH
5741196,231,ETH1527,1527,19-Mar-11,2011,1,Battles,Armed clash,MEDREK: Ethiopian Federal Democratic Unity Forum,,3,Military Forces of Ethiopia (1995-2018),,1,13,Eastern Africa,Ethiopia,Addis Ababa,Addis Ababa,Addis Ababa,Addis Ababa,9.033,38.7,1,Africa Research Bulletin,Other,200 supporters of the opposition party Medrek are arrested for unknown reasons.,0,1567462123,ETH
4947870,231,ETH1528,1528,19-Mar-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,All Africa,Regional,"An Oromo Liberation Army commando unit killed a Weyane military officer in Dire Dawa city, at a place called Addis Ketema. The officer had been engaged in harassment against civilians in various locations.",0,1552577538,ETH
4948008,231,ETH1526,1526,17-Mar-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Harerghe,Babile,Babile,9.2167,42.3333,1,All Africa,Regional,"Oromo freedom fighters raided an enemy army barracks in Babile town, killing 14 enemy soldiers and wounding more than seven others.",14,1552577538,ETH
4948239,231,ETH1525,1525,12-Mar-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Harerghe,Girawa,Gara Muleta,9.0833,41.75,1,All Africa,Regional,"Oromo Liberation Army fighters killed six Weyane soldiers and wounded over 18 others in an ambush at a place called Gara Walo in Gara Mulata, East Hararge Zone.",6,1552577538,ETH
4949074,231,ETH1524,1524,23-Feb-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,ARDUF: Afar Revolutionary Democratic Unity Front,,2,12,Eastern Africa,Ethiopia,Afar,Zone 4,Teru,Teru,12.4,40.3,1,All Africa,Regional,"Afar rebels clash with government forces, 49 dead.",49,1552577539,ETH
4949329,231,ETH1522,1522,18-Feb-11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Harerghe,Kombolcha,Kombolcha,9.4333,42.1186,1,All Africa,Regional,"OLA and government forces clash, 30 members of the army killed. 25 others wounded.",30,1552577539,ETH
